date,O3,NO,NO2,NOXasNO2,wd,ws,temp,site,code,latitude,longitude,PM10,PM2.5,Ox,NOx
2022-05-31 14:00:00,81.34699,1.63479,0.25157,2.75822,297.8,6.6,13.7,Glazebury,GLAZ,53.46008,-2.472056,5.0,2.264,81.59856,1.88636
2022-05-31 15:00:00,81.64375,1.29421,0.49797,2.4824,297.7,6.8,13.4,Glazebury,GLAZ,53.46008,-2.472056,4.3,2.075,82.14171999999999,1.79218
2022-05-31 16:00:00,77.66368,1.83914,-0.18243,2.63755,297.0,6.2,12.0,Glazebury,GLAZ,53.46008,-2.472056,4.9,1.604,77.48125,1.65671
2022-05-31 17:00:00,78.29211,1.70291,0.90564,3.51673,299.3,5.2,11.1,Glazebury,GLAZ,53.46008,-2.472056,4.1,2.075,79.19775,2.60855
2022-05-31 18:00:00,77.13999,1.83914,0.80019,3.62017,307.6,4.8,10.9,Glazebury,GLAZ,53.46008,-2.472056,4.2,2.359,77.94018,2.63933
2022-05-31 19:00:00,62.47658,1.70291,1.83654,4.44763,304.3,3.1,9.7,Glazebury,GLAZ,53.46008,-2.472056,4.5,2.453,64.31312,3.53945
2022-05-31 20:00:00,59.70101,1.29421,2.25634,4.24077,279.7,2.3,8.4,Glazebury,GLAZ,53.46008,-2.472056,4.6,2.642,61.95735,3.55055
2022-05-31 21:00:00,57.92045,1.43044,4.685,6.87832,266.8,2.5,7.6,Glazebury,GLAZ,53.46008,-2.472056,4.9,2.453,62.605450000000005,6.1154399999999995
2022-05-31 22:00:00,56.34937,1.39639,3.59946,5.74055,273.4,1.9,6.9,Glazebury,GLAZ,53.46008,-2.472056,4.2,2.264,59.94883,4.99585
2022-06-01 00:00:00,37.78371,0.81821,8.1328,9.38736,248.7,1.2,5.5,Glazebury,GLAZ,53.46008,-2.472056,4.8,2.807,45.91651,8.95101
2022-06-01 01:00:00,18.99662,2.00006,21.92023,24.98694,174.3,1.1,4.5,Glazebury,GLAZ,53.46008,-2.472056,6.875,4.057,40.91685,23.92029
2022-06-01 02:00:00,10.37131,3.00009,16.98741,21.58748,138.9,1.1,4.9,Glazebury,GLAZ,53.46008,-2.472056,5.425,3.538,27.358719999999998,19.9875
2022-06-01 03:00:00,6.1285,3.17055,14.13762,18.99905,148.3,1.2,5.3,Glazebury,GLAZ,53.46008,-2.472056,4.375,2.854,20.26612,17.30817
2022-06-01 04:00:00,5.18566,5.07969,12.91866,20.70741,123.6,1.5,5.6,Glazebury,GLAZ,53.46008,-2.472056,4.15,3.278,18.10432,17.99835
2022-06-01 05:00:00,3.98091,18.23916,13.34496,41.31129,134.9,1.4,6.1,Glazebury,GLAZ,53.46008,-2.472056,6.075,5.047,17.325870000000002,31.58412
2022-06-01 06:00:00,20.95215,8.55707,16.64626,29.76691,124.3,1.5,6.8,Glazebury,GLAZ,53.46008,-2.472056,10.575,8.231,37.59841,25.20333
2022-06-01 07:00:00,32.84249,7.19339,18.99604,30.02575,101.2,0.7,7.5,Glazebury,GLAZ,53.46008,-2.472056,6.55,4.363,51.83853,26.18943
2022-06-01 08:00:00,47.71852,2.25007,9.90623,13.35628,354.1,0.7,8.5,Glazebury,GLAZ,53.46008,-2.472056,5.375,2.854,57.62475,12.156300000000002
2022-06-01 09:00:00,60.97076,1.39777,4.37962,6.52284,350.6,1.9,11.3,Glazebury,GLAZ,53.46008,-2.472056,3.575,1.698,65.35038,5.7773900000000005
2022-06-01 10:00:00,66.62784,1.7046,5.56575,8.17943,350.0,2.0,13.3,Glazebury,GLAZ,53.46008,-2.472056,5.45,2.406,72.19359,7.2703500000000005
2022-06-01 11:00:00,72.02302,0.88639,4.3872,5.74631,5.4,1.8,14.9,Glazebury,GLAZ,53.46008,-2.472056,5.125,2.382,76.41022000000001,5.27359
2022-06-01 12:00:00,74.90394,1.12503,3.81421,5.53923,0.8,0.9,15.8,Glazebury,GLAZ,53.46008,-2.472056,4.55,2.382,78.71815000000001,4.93924
2022-06-01 13:00:00,79.30389,1.46595,4.27507,6.52284,313.4,1.7,16.6,Glazebury,GLAZ,53.46008,-2.472056,6.3,3.396,83.57896,5.741020000000001
2022-06-01 14:00:00,79.56579,1.63641,4.47962,6.98875,348.8,1.7,17.0,Glazebury,GLAZ,53.46008,-2.472056,6.7,3.491,84.04541,6.116029999999999
2022-06-01 15:00:00,82.02767,1.05685,4.48821,6.10869,319.7,2.3,16.9,Glazebury,GLAZ,53.46008,-2.472056,5.975,3.349,86.51588,5.545059999999999
2022-06-01 16:00:00,82.76099,1.05685,4.07406,5.69454,352.4,3.5,15.8,Glazebury,GLAZ,53.46008,-2.472056,5.375,3.16,86.83505000000001,5.13091
2022-06-01 17:00:00,84.96097,0.8523,4.28416,5.591,352.8,3.5,14.0,Glazebury,GLAZ,53.46008,-2.472056,5.75,3.255,89.24513,5.13646
2022-06-01 18:00:00,78.51818,1.19322,4.69326,6.52284,355.5,2.5,13.4,Glazebury,GLAZ,53.46008,-2.472056,5.375,3.137,83.21144,5.886480000000001
2022-06-01 19:00:00,79.56579,0.75002,5.47635,6.62637,350.5,1.4,12.8,Glazebury,GLAZ,53.46008,-2.472056,5.625,3.184,85.04214,6.22637
2022-06-01 20:00:00,76.89439,0.81821,5.2165,6.47107,309.3,1.9,11.7,Glazebury,GLAZ,53.46008,-2.472056,4.3,2.783,82.11089,6.03471
2022-06-01 21:00:00,60.65647,0.8523,9.92693,11.23377,303.5,2.4,10.2,Glazebury,GLAZ,53.46008,-2.472056,5.975,3.585,70.5834,10.77923
2022-06-01 22:00:00,54.21369,0.37501,10.91761,11.49261,307.5,2.4,9.2,Glazebury,GLAZ,53.46008,-2.472056,8.45,5.472,65.1313,11.29262
2022-06-01 23:00:00,39.28528,0.98867,13.13456,14.65049,322.4,1.7,8.3,Glazebury,GLAZ,53.46008,-2.472056,12.775,8.561,52.41984,14.123230000000001
2022-06-03 00:00:00,50.72563,0.36437,9.60827,10.16696,91.6,2.5,11.6,Glazebury,GLAZ,53.46008,-2.472056,14.0,10.849,60.3339,9.972639999999998
2022-06-03 01:00:00,40.45474,2.23174,8.12827,11.55022,107.3,2.7,11.6,Glazebury,GLAZ,53.46008,-2.472056,17.275,14.198,48.58301,10.36001
2022-06-03 02:00:00,38.83026,0.95646,7.35173,8.81828,121.3,2.9,11.3,Glazebury,GLAZ,53.46008,-2.472056,15.125,12.476,46.18199,8.30819
2022-06-03 03:00:00,36.99617,0.85398,8.90941,10.21883,117.1,3.1,10.9,Glazebury,GLAZ,53.46008,-2.472056,13.675,10.92,45.90558,9.76339
2022-06-03 04:00:00,35.84332,0.81982,9.37677,10.63381,106.3,3.0,10.7,Glazebury,GLAZ,53.46008,-2.472056,13.975,10.684,45.22009,10.19659
2022-06-03 05:00:00,40.24513,1.02478,10.72242,12.29372,93.3,2.8,10.8,Glazebury,GLAZ,53.46008,-2.472056,11.275,8.892,50.96755,11.7472
2022-06-03 06:00:00,43.91331,0.7515,10.31148,11.46377,104.8,2.9,11.6,Glazebury,GLAZ,53.46008,-2.472056,11.025,8.326,54.22479,11.06298
2022-06-03 07:00:00,36.36734,0.99062,10.04858,11.56751,100.5,3.7,12.5,Glazebury,GLAZ,53.46008,-2.472056,13.35,10.071,46.41592,11.0392
2022-06-03 08:00:00,40.24513,1.74212,11.90488,14.5761,95.5,4.4,13.1,Glazebury,GLAZ,53.46008,-2.472056,14.025,10.755,52.15001,13.647
2022-06-03 09:00:00,41.29318,2.04956,13.24902,16.39163,95.1,5.0,14.7,Glazebury,GLAZ,53.46008,-2.472056,14.325,11.415,54.5422,15.29858
2022-06-03 10:00:00,44.75174,3.38177,12.19189,17.3772,100.6,5.2,16.1,Glazebury,GLAZ,53.46008,-2.472056,15.575,11.25,56.94363,15.57366
2022-06-03 11:00:00,74.93559,2.42531,8.05624,11.775,96.9,5.4,16.6,Glazebury,GLAZ,53.46008,-2.472056,9.25,4.599,82.99183000000001,10.48155
2022-06-03 12:00:00,85.4685,1.94708,5.72906,8.71454,104.6,5.8,17.0,Glazebury,GLAZ,53.46008,-2.472056,7.7,3.467,91.19756000000001,7.676139999999999
2022-06-03 13:00:00,87.19778,1.87876,5.78194,8.66267,98.9,5.5,17.3,Glazebury,GLAZ,53.46008,-2.472056,7.875,3.16,92.97972,7.660699999999999
2022-06-03 14:00:00,91.54719,1.74212,4.954,7.62522,95.4,6.1,17.2,Glazebury,GLAZ,53.46008,-2.472056,9.2,3.231,96.50119,6.69612
2022-06-03 15:00:00,90.60394,1.8446,4.84874,7.67709,80.6,6.1,16.6,Glazebury,GLAZ,53.46008,-2.472056,7.75,2.736,95.45268,6.69334
2022-06-03 16:00:00,92.75245,1.57133,4.23031,6.63965,85.4,5.8,16.0,Glazebury,GLAZ,53.46008,-2.472056,8.9,3.208,96.98276,5.80164
2022-06-03 17:00:00,94.53413,1.0931,4.91172,6.58778,92.6,4.9,14.9,Glazebury,GLAZ,53.46008,-2.472056,10.9,4.481,99.44585000000001,6.00482
2022-06-03 18:00:00,88.82226,0.88814,4.96662,6.32842,90.4,4.8,13.6,Glazebury,GLAZ,53.46008,-2.472056,10.0,4.292,93.78888,5.85476
2022-06-03 19:00:00,87.77421,0.85398,5.07087,6.38029,89.1,4.1,11.9,Glazebury,GLAZ,53.46008,-2.472056,8.325,4.198,92.84508,5.92485
2022-06-03 20:00:00,74.41157,0.68319,8.08198,9.12952,80.4,4.0,10.5,Glazebury,GLAZ,53.46008,-2.472056,7.8,3.797,82.49355,8.76517
2022-06-03 21:00:00,67.12762,0.61487,10.00226,10.94504,80.9,4.3,9.8,Glazebury,GLAZ,53.46008,-2.472056,7.85,3.892,77.12987999999999,10.61713
2022-06-03 22:00:00,69.53813,0.44407,5.69939,6.38029,79.5,4.1,9.2,Glazebury,GLAZ,53.46008,-2.472056,8.15,4.316,75.23751999999999,6.14346
2022-06-03 23:00:00,67.38963,0.88814,5.43347,6.79526,79.5,3.8,8.7,Glazebury,GLAZ,53.46008,-2.472056,10.45,6.533,72.8231,6.32161
2022-06-04 00:00:00,65.55192,0.86622,4.34885,5.67704,63.6,3.5,9.0,Glazebury,GLAZ,53.46008,-2.472056,10.475,7.146,69.90077,5.21507
2022-06-04 01:00:00,67.43881,2.27953,2.94335,6.43859,69.8,3.7,8.4,Glazebury,GLAZ,53.46008,-2.472056,8.425,5.495,70.38216,5.22288
2022-06-04 02:00:00,63.99698,0.71805,3.57217,4.67317,72.5,3.8,8.0,Glazebury,GLAZ,53.46008,-2.472056,7.15,4.929,67.56915000000001,4.29022
2022-06-04 03:00:00,71.0204,0.54709,2.64006,3.47892,71.1,3.3,7.7,Glazebury,GLAZ,53.46008,-2.472056,7.6,4.741,73.66046,3.18715
2022-06-04 04:00:00,69.76248,0.44451,2.74542,3.42699,76.1,3.7,8.0,Glazebury,GLAZ,53.46008,-2.472056,7.05,4.575,72.50789999999999,3.1899300000000004
2022-06-04 05:00:00,72.59281,1.02579,3.25609,4.82894,77.7,5.8,9.2,Glazebury,GLAZ,53.46008,-2.472056,7.825,5.236,75.8489,4.28188
2022-06-04 06:00:00,69.55282,0.88902,3.98504,5.34818,71.8,5.7,9.0,Glazebury,GLAZ,53.46008,-2.472056,8.75,5.542,73.53786,4.87406
2022-06-04 07:00:00,70.81075,0.92321,3.30952,4.72509,78.9,6.0,10.7,Glazebury,GLAZ,53.46008,-2.472056,8.875,5.165,74.12027,4.23273
2022-06-04 08:00:00,72.22591,1.12837,3.77381,5.50396,86.9,6.6,12.6,Glazebury,GLAZ,53.46008,-2.472056,9.1,4.835,75.99972,4.90218
2022-06-04 09:00:00,70.49627,2.11997,4.01881,7.26937,88.2,6.7,14.3,Glazebury,GLAZ,53.46008,-2.472056,9.375,5.142,74.51508,6.138780000000001
2022-06-04 10:00:00,72.22591,2.11997,4.4342,7.68477,88.4,7.0,15.3,Glazebury,GLAZ,53.46008,-2.472056,11.175,5.448,76.66011,6.554169999999999
2022-06-04 11:00:00,73.11695,2.29093,4.6913,8.20401,91.2,6.8,15.9,Glazebury,GLAZ,53.46008,-2.472056,11.25,5.519,77.80825,6.9822299999999995
2022-06-04 12:00:00,74.1128,2.49609,5.05174,8.87902,95.9,7.1,16.3,Glazebury,GLAZ,53.46008,-2.472056,11.2,5.637,79.16453999999999,7.547829999999999
2022-06-04 13:00:00,74.4797,2.05158,4.79868,7.94439,88.3,7.4,16.2,Glazebury,GLAZ,53.46008,-2.472056,11.375,5.519,79.27838,6.8502600000000005
2022-06-04 14:00:00,76.419,2.05158,4.74675,7.89247,88.7,7.4,15.8,Glazebury,GLAZ,53.46008,-2.472056,10.325,5.448,81.16575,6.79833
2022-06-04 15:00:00,76.20935,1.9832,4.69584,7.73669,87.0,7.0,14.9,Glazebury,GLAZ,53.46008,-2.472056,10.25,5.92,80.90519,6.67904
2022-06-04 16:00:00,72.85488,1.16256,4.24063,6.0232,92.1,5.8,13.9,Glazebury,GLAZ,53.46008,-2.472056,11.55,6.274,77.09550999999999,5.40319
2022-06-04 17:00:00,71.64936,1.16256,4.50025,6.28282,98.5,5.3,13.7,Glazebury,GLAZ,53.46008,-2.472056,12.125,6.439,76.14961,5.66281
2022-06-04 18:00:00,71.28247,1.05998,5.33255,6.95783,97.4,4.9,12.8,Glazebury,GLAZ,53.46008,-2.472056,12.225,6.722,76.61502,6.392530000000001
2022-06-04 19:00:00,69.65765,0.06839,4.77601,4.88087,91.8,3.2,11.3,Glazebury,GLAZ,53.46008,-2.472056,11.35,6.769,74.43366,4.8444
2022-06-04 20:00:00,69.23834,0.58128,5.28768,6.17897,82.0,4.0,10.1,Glazebury,GLAZ,53.46008,-2.472056,11.475,7.146,74.52601999999999,5.8689599999999995
2022-06-04 21:00:00,68.19007,0.5129,6.69064,7.47707,83.2,3.9,9.4,Glazebury,GLAZ,53.46008,-2.472056,13.1,7.642,74.88071000000001,7.20354
2022-06-04 22:00:00,65.41215,0.44451,5.2897,5.97127,85.2,4.7,9.5,Glazebury,GLAZ,53.46008,-2.472056,11.8,7.618,70.70185,5.73421
2022-06-04 23:00:00,63.47285,0.41032,4.97866,5.6078,90.0,4.3,8.9,Glazebury,GLAZ,53.46008,-2.472056,10.7,6.91,68.45151,5.38898
2022-06-05 00:00:00,59.6942,0.59326,5.60466,6.51432,69.9,3.3,8.0,Glazebury,GLAZ,53.46008,-2.472056,9.975,6.745,65.29886,6.19792
2022-06-05 01:00:00,61.51159,1.82543,5.1707,7.96965,69.6,3.4,7.7,Glazebury,GLAZ,53.46008,-2.472056,9.675,6.792,66.68229,6.99613
2022-06-05 02:00:00,66.31718,0.34227,3.73723,4.26203,79.5,3.2,8.1,Glazebury,GLAZ,53.46008,-2.472056,9.825,6.226,70.05440999999999,4.0794999999999995
2022-06-05 03:00:00,59.3447,0.20536,3.8432,4.15808,73.1,3.4,7.9,Glazebury,GLAZ,53.46008,-2.472056,8.9,6.014,63.187900000000006,4.04856
2022-06-05 04:00:00,63.8008,0.10268,3.89668,4.05413,85.6,5.5,8.6,Glazebury,GLAZ,53.46008,-2.472056,9.825,6.368,67.69748,3.99936
2022-06-05 05:00:00,64.06292,0.41072,4.25598,4.88574,84.0,6.6,9.0,Glazebury,GLAZ,53.46008,-2.472056,10.875,6.84,68.3189,4.6667000000000005
2022-06-05 06:00:00,63.64352,0.54763,4.8257,5.66538,76.0,6.0,9.4,Glazebury,GLAZ,53.46008,-2.472056,10.925,6.604,68.46922,5.37333
2022-06-05 07:00:00,62.28048,0.68453,5.55134,6.60095,69.3,6.2,9.9,Glazebury,GLAZ,53.46008,-2.472056,9.8,6.014,67.83182,6.235869999999999
2022-06-05 08:00:00,59.86895,0.71876,5.29096,6.39304,67.1,5.8,10.4,Glazebury,GLAZ,53.46008,-2.472056,7.5,4.976,65.15991,6.00972
2022-06-05 09:00:00,52.68677,0.17113,5.81879,6.08119,66.2,5.6,10.8,Glazebury,GLAZ,53.46008,-2.472056,6.85,4.67,58.50556,5.98992
2022-06-05 10:00:00,49.75099,1.09526,6.169,7.84837,74.8,3.8,11.5,Glazebury,GLAZ,53.46008,-2.472056,7.875,5.519,55.91999,7.264259999999999
2022-06-05 11:00:00,53.84011,1.06103,5.33789,6.96478,79.7,3.5,12.3,Glazebury,GLAZ,53.46008,-2.472056,8.225,5.66,59.178000000000004,6.3989199999999995
2022-06-05 12:00:00,52.84405,1.0268,5.70223,7.27664,80.7,4.3,12.1,Glazebury,GLAZ,53.46008,-2.472056,7.625,5.259,58.54628,6.72903
2022-06-05 13:00:00,52.7392,1.0268,5.44235,7.01676,72.6,4.3,12.1,Glazebury,GLAZ,53.46008,-2.472056,7.5,4.929,58.181549999999994,6.46915
2022-06-05 14:00:00,45.19005,1.12948,6.48036,8.2122,71.9,4.6,12.3,Glazebury,GLAZ,53.46008,-2.472056,7.55,5.142,51.67041,7.60984
2022-06-05 15:00:00,45.13762,1.06103,8.09262,9.71951,71.7,4.4,12.2,Glazebury,GLAZ,53.46008,-2.472056,7.6,5.212,53.230239999999995,9.15365
2022-06-05 16:00:00,47.44431,0.82144,7.36849,8.62801,72.9,4.9,11.9,Glazebury,GLAZ,53.46008,-2.472056,7.55,5.118,54.8128,8.18993
2022-06-05 17:00:00,40.8388,1.0268,10.32809,11.9025,73.3,4.9,11.5,Glazebury,GLAZ,53.46008,-2.472056,7.9,5.802,51.166889999999995,11.35489
2022-06-05 18:00:00,44.6658,0.75299,9.86434,11.01891,72.1,4.6,10.9,Glazebury,GLAZ,53.46008,-2.472056,8.125,5.755,54.530139999999996,10.61733
2022-06-05 19:00:00,44.61338,0.65031,8.93029,9.92741,73.8,4.5,10.6,Glazebury,GLAZ,53.46008,-2.472056,7.9,5.401,53.54367,9.580599999999999
2022-06-05 20:00:00,42.30669,0.95835,7.41844,8.88789,75.1,3.8,10.3,Glazebury,GLAZ,53.46008,-2.472056,7.4,5.0,49.72513000000001,8.37679
2022-06-05 21:00:00,34.49542,0.78722,8.20061,9.40765,66.9,3.9,10.1,Glazebury,GLAZ,53.46008,-2.472056,8.775,6.109,42.69603,8.987829999999999
2022-06-05 22:00:00,34.28572,0.99258,8.19758,9.71951,68.6,3.8,9.8,Glazebury,GLAZ,53.46008,-2.472056,7.925,5.071,42.4833,9.19016
2022-06-05 23:00:00,42.25427,0.54763,6.69683,7.53651,72.3,3.4,9.7,Glazebury,GLAZ,53.46008,-2.472056,6.55,3.774,48.9511,7.24446
2022-06-06 00:00:00,54.11366,0.27408,5.12938,5.54964,19.4,2.3,9.7,Glazebury,GLAZ,53.46008,-2.472056,5.75,3.892,59.24304,5.40346
2022-06-06 01:00:00,42.50789,1.91858,4.48085,7.42264,32.9,2.3,9.8,Glazebury,GLAZ,53.46008,-2.472056,5.25,3.514,46.98874000000001,6.399430000000001
2022-06-06 02:00:00,43.73139,0.51391,4.51886,5.30684,49.0,2.4,9.8,Glazebury,GLAZ,53.46008,-2.472056,5.2,3.184,48.250249999999994,5.03277
2022-06-06 03:00:00,48.34573,0.65095,5.9216,6.9197,61.6,1.9,9.8,Glazebury,GLAZ,53.46008,-2.472056,4.25,2.335,54.26733,6.57255
2022-06-06 04:00:00,45.19959,0.71947,5.66045,6.76362,12.3,1.2,9.8,Glazebury,GLAZ,53.46008,-2.472056,3.4,2.264,50.86004,6.37992
2022-06-06 05:00:00,38.43538,0.44539,10.1909,10.87382,356.5,1.8,9.8,Glazebury,GLAZ,53.46008,-2.472056,3.925,2.524,48.62628,10.636289999999999
2022-06-06 06:00:00,36.18065,1.13059,11.16935,12.9029,27.8,1.9,9.8,Glazebury,GLAZ,53.46008,-2.472056,4.675,3.16,47.35,12.29994
2022-06-06 07:00:00,26.11299,2.63805,16.34995,20.39491,35.1,1.9,9.8,Glazebury,GLAZ,53.46008,-2.472056,5.325,3.75,42.46294,18.988
2022-06-06 08:00:00,39.95602,2.12415,12.29934,15.55632,48.5,1.7,10.0,Glazebury,GLAZ,53.46008,-2.472056,6.1,4.481,52.25536,14.423490000000001
2022-06-06 09:00:00,46.8251,1.33616,8.25277,10.30151,50.9,1.2,10.6,Glazebury,GLAZ,53.46008,-2.472056,6.125,4.175,55.07787,9.58893
2022-06-06 10:00:00,49.70906,0.89077,6.23023,7.59606,31.5,1.2,11.2,Glazebury,GLAZ,53.46008,-2.472056,6.8,4.08,55.93929,7.1209999999999996
2022-06-06 11:00:00,51.75405,0.54817,5.19472,6.03523,1.1,1.1,13.0,Glazebury,GLAZ,53.46008,-2.472056,7.15,4.222,56.948769999999996,5.74289
2022-06-06 12:00:00,62.9753,0.82225,5.3988,6.65956,325.7,0.9,14.1,Glazebury,GLAZ,53.46008,-2.472056,7.7,4.646,68.3741,6.22105
2022-06-06 13:00:00,67.69451,0.85651,4.61788,5.93117,305.5,1.2,15.0,Glazebury,GLAZ,53.46008,-2.472056,7.075,4.552,72.31239,5.4743900000000005
2022-06-06 14:00:00,64.60081,1.23338,5.861,7.75215,303.2,1.5,15.4,Glazebury,GLAZ,53.46008,-2.472056,7.925,4.788,70.46181,7.094379999999999
2022-06-06 15:00:00,57.88903,2.12415,9.48984,12.74682,303.0,1.8,15.5,Glazebury,GLAZ,53.46008,-2.472056,9.3,5.849,67.37886999999999,11.61399
2022-06-06 16:00:00,60.14377,1.16486,7.78703,9.57312,312.7,1.9,15.2,Glazebury,GLAZ,53.46008,-2.472056,9.075,6.061,67.9308,8.951889999999999
2022-06-06 17:00:00,53.74661,0.78799,11.59061,12.79884,314.3,2.0,14.8,Glazebury,GLAZ,53.46008,-2.472056,10.8,7.099,65.33722,12.3786
2022-06-06 18:00:00,49.44688,0.82225,12.00633,13.2671,297.2,1.9,13.8,Glazebury,GLAZ,53.46008,-2.472056,10.45,7.335,61.45321,12.82858
2022-06-06 19:00:00,48.03112,0.92503,9.81965,11.23801,309.5,1.8,12.5,Glazebury,GLAZ,53.46008,-2.472056,10.4,7.335,57.85077,10.744679999999999
2022-06-06 20:00:00,40.79499,1.02781,10.65058,12.22654,330.6,1.4,11.6,Glazebury,GLAZ,53.46008,-2.472056,8.425,6.085,51.44557,11.67839
2022-06-06 21:00:00,39.06461,0.34261,11.49311,12.01843,39.9,0.6,10.4,Glazebury,GLAZ,53.46008,-2.472056,10.05,6.816,50.55772,11.83572
2022-06-06 22:00:00,17.72327,1.9871,20.72987,23.77672,79.7,0.9,9.8,Glazebury,GLAZ,53.46008,-2.472056,10.55,7.618,38.45314,22.71697
2022-06-06 23:00:00,28.31529,1.33616,14.39205,16.44079,95.6,0.7,9.1,Glazebury,GLAZ,53.46008,-2.472056,11.8,8.75,42.70734,15.728209999999999
2022-06-07 00:00:00,20.55914,1.82902,10.66682,13.47128,64.4,1.4,8.6,Glazebury,GLAZ,53.46008,-2.472056,12.2,8.585,31.22596,12.49584
2022-06-07 01:00:00,7.20269,8.95076,8.20123,21.92555,80.8,1.8,7.5,Glazebury,GLAZ,53.46008,-2.472056,11.825,8.16,15.40392,17.15199
2022-06-07 02:00:00,9.17819,3.97812,7.96182,14.06152,82.0,1.4,6.8,Glazebury,GLAZ,53.46008,-2.472056,11.65,9.08,17.14001,11.93994
2022-06-07 03:00:00,5.13979,4.45824,7.90269,14.73855,94.2,1.8,6.9,Glazebury,GLAZ,53.46008,-2.472056,12.475,9.764,13.04248,12.36093
2022-06-07 04:00:00,4.45798,4.93835,9.5101,17.08214,91.8,1.5,6.6,Glazebury,GLAZ,53.46008,-2.472056,14.475,11.061,13.96808,14.44845
2022-06-07 05:00:00,9.49287,9.328,21.78849,36.09122,81.2,1.5,6.6,Glazebury,GLAZ,53.46008,-2.472056,17.65,13.585,31.28136,31.11649
2022-06-07 06:00:00,17.04521,12.38018,28.67024,47.65291,87.2,1.4,7.0,Glazebury,GLAZ,53.46008,-2.472056,17.8,13.255,45.715450000000004,41.05042
2022-06-07 07:00:00,21.92276,10.66547,27.13304,43.48654,131.6,0.8,8.0,Glazebury,GLAZ,53.46008,-2.472056,20.25,14.764,49.055800000000005,37.79851
2022-06-07 08:00:00,34.87711,9.3623,18.97568,33.331,183.4,1.3,10.6,Glazebury,GLAZ,53.46008,-2.472056,18.8,13.892,53.85279,28.33798
2022-06-07 09:00:00,59.10753,5.69282,12.93627,21.66515,211.5,1.8,14.2,Glazebury,GLAZ,53.46008,-2.472056,17.725,12.925,72.0438,18.62909
2022-06-07 10:00:00,66.81721,2.88071,8.75914,13.17616,214.9,2.4,15.9,Glazebury,GLAZ,53.46008,-2.472056,17.475,13.113,75.57635,11.639850000000001
2022-06-07 11:00:00,77.51635,1.68041,4.29792,6.87452,210.5,3.2,16.8,Glazebury,GLAZ,53.46008,-2.472056,11.3,8.42,81.81427000000001,5.978330000000001
2022-06-07 12:00:00,85.80294,1.26888,3.05406,4.99965,201.3,3.7,16.5,Glazebury,GLAZ,53.46008,-2.472056,9.775,6.769,88.85700000000001,4.32294
2022-06-07 13:00:00,86.11762,1.166,3.78469,5.57253,201.8,3.1,17.2,Glazebury,GLAZ,53.46008,-2.472056,12.775,9.245,89.90231,4.95069
2022-06-07 14:00:00,88.05816,2.22912,4.9669,8.38483,191.3,2.2,17.9,Glazebury,GLAZ,53.46008,-2.472056,41.275,12.901,93.02506,7.19602
2022-06-07 15:00:00,90.15603,1.98906,4.55379,7.60363,191.9,2.4,18.6,Glazebury,GLAZ,53.46008,-2.472056,30.325,9.67,94.70982000000001,6.5428500000000005
2022-06-07 16:00:00,92.41124,1.37176,3.20879,5.31213,192.2,2.6,18.9,Glazebury,GLAZ,53.46008,-2.472056,9.9,5.425,95.62003,4.580550000000001
2022-06-07 17:00:00,91.57209,0.99453,2.48521,4.01014,173.1,2.7,18.7,Glazebury,GLAZ,53.46008,-2.472056,8.225,3.797,94.0573,3.47974
2022-06-07 18:00:00,76.93944,0.96024,4.10019,5.57253,149.2,2.0,18.0,Glazebury,GLAZ,53.46008,-2.472056,6.15,3.208,81.03963,5.060429999999999
2022-06-07 19:00:00,73.32061,0.68588,3.01055,4.06222,119.4,1.9,16.3,Glazebury,GLAZ,53.46008,-2.472056,6.375,3.538,76.33116,3.69643
2022-06-07 20:00:00,68.23327,0.41153,5.09776,5.72877,128.4,2.9,14.4,Glazebury,GLAZ,53.46008,-2.472056,6.875,3.797,73.33103,5.50929
2022-06-07 21:00:00,62.097,0.41153,8.0663,8.69731,153.0,2.9,13.7,Glazebury,GLAZ,53.46008,-2.472056,10.2,5.0,70.1633,8.47783
2022-06-07 22:00:00,56.69498,0.65159,7.33366,8.33275,158.9,2.8,13.3,Glazebury,GLAZ,53.46008,-2.472056,10.025,5.637,64.02864,7.98525
2022-06-07 23:00:00,45.7336,1.02882,9.46339,11.04089,133.7,2.1,13.1,Glazebury,GLAZ,53.46008,-2.472056,10.725,6.722,55.19699,10.49221
2022-06-08 00:00:00,41.33679,0.91541,9.50926,10.91287,143.8,3.1,13.4,Glazebury,GLAZ,53.46008,-2.472056,11.45,7.759,50.84605,10.424669999999999
2022-06-08 01:00:00,40.21769,2.05967,6.08655,9.24466,150.6,3.7,13.1,Glazebury,GLAZ,53.46008,-2.472056,8.6,5.566,46.30424,8.14622
2022-06-08 02:00:00,42.64824,0.65223,2.9098,3.90987,174.2,4.5,13.1,Glazebury,GLAZ,53.46008,-2.472056,4.95,2.547,45.55804,3.56203
2022-06-08 03:00:00,41.59908,0.65223,2.85767,3.85773,192.0,4.1,13.0,Glazebury,GLAZ,53.46008,-2.472056,4.775,2.335,44.45675,3.5099
2022-06-08 04:00:00,36.35329,0.68656,3.63913,4.69184,187.0,3.6,12.8,Glazebury,GLAZ,53.46008,-2.472056,6.15,2.665,39.99242,4.32569
2022-06-08 05:00:00,33.20582,1.06416,4.36343,5.99513,207.6,3.9,13.0,Glazebury,GLAZ,53.46008,-2.472056,6.775,2.571,37.569250000000004,5.42759
